id	order_item_order_id	product_title_origin	product_category	hscode	thumbnail_urls	actual_weight_kg	actual_width_cm	actual_length_cm	actual_height_cm	actual_volume_m3	ai_estimated_weight_kg	ai_estimated_width_cm	ai_estimated_length_cm	ai_estimated_height_cm	ai_calculated_volume_m3	shipping_date	order_created_at
128	25110482C22099	헤트라스 프리미엄 대용량 디퓨저 500mlx3개 선물세트 실내방향제 인테리어 플라워스토어	가구/인테리어>인테리어소품>아로마/캔들용품>아로마방향제/디퓨저	3307490000	https://shop-phinf.pstatic.net/20211201_51/1638326637809V8OEo_JPEG/39462417266224864_538693973.jpg?type=m510|https://shop-phinf.pstatic.net/20211201_138/1638326292511SmFWF_JPEG/39462072188980562_632513312.jpg?type=m510|https://shop-phinf.pstatic.net/20211201_88/1638326356083KzRhN_PNG/39462135478974537_1018752969.png?type=m510|https://shop-phinf.pstatic.net/20211201_295/1638326291080qRerb_PNG/39462070660849690_1858073180.png?type=m510|https://shop-phinf.pstatic.net/20211201_230/1638326291774QtFF0_JPEG/39462071211269564_863657032.jpg?type=m510	1.87	38	12	28.5	0.012996	3.5	12	30	22	0.00792	2025-11-07 0:00:00	2025-11-16 8:01:09
129	25103109040A7A	Casio MTP-B185D-2A2V	accessories	9114900000	https://search.pstatic.net/sunny?src=https%3A%2F%2Fkream-phinf.pstatic.net%2FMjAyNTA4MjJfMjM3%2FMDAxNzU1ODM1MDYyOTYy.T2Y0L_Rrsf28-GHnm7_nnThNNzRuTjAvm-yBS3aX3oMg.8M8bYTM4-3K8RV6J2uF06y30pgVrSdfEe_gDplYSNSIg.PNG%2Fa_8c9072768de149b29c943cc8dd2e4533.png	0.3	25	15	17.5	0.0065625	0.2	12	12	8	0.001152	2025-11-07 0:00:00	2025-11-16 8:00:24
109	251106CEF11AE6	뮤지콤LAB EFX MK-VI 기타이펙터 /Audio Controller	생활/건강>악기>음향기자재>이펙터	8543702030	https://shop-phinf.pstatic.net/20250908_14/1757323859935F499C_JPEG/39755931045179270_967632526.jpg?type=m510	1.865	45	10	18	0.0081	2.5	16	42	10	0.00672	2025-11-12 0:00:00	2025-11-15 14:00:42
138	251102A07676E0	정가 50만원 38mm(알렉산더제임스 오멘)	시계 > 남성시계 > 프리미엄 시계(쿼츠) >	9114900000	https://firebasestorage.googleapis.com/v0/b/sazoshop.appspot.com/o/images%2F2025%2F11%2F03%2Fc03e0334-3da7-4466-8a17-850888b2988e?alt=media&token=46578ddb-9f78-4056-b83b-1dba2196223b|https://firebasestorage.googleapis.com/v0/b/sazoshop.appspot.com/o/images%2F2025%2F11%2F03%2Fb3313bad-bf1f-4f24-a7c1-7e712ebe3c11?alt=media&token=a03da32e-a241-4d9d-a7c0-39483a645e76|https://firebasestorage.googleapis.com/v0/b/sazoshop.appspot.com/o/images%2F2025%2F11%2F03%2Fc2ee65b2-024d-49b7-8ae5-71d079b7c9d5?alt=media&token=c83651d2-c00a-46b4-ba0a-714145ce07f1|https://firebasestorage.googleapis.com/v0/b/sazoshop.appspot.com/o/images%2F2025%2F11%2F03%2F4092e508-a391-40e3-8229-50d4d65dd2a7?alt=media&token=b324557e-9b59-49b6-917d-15713e26ac24|https://firebasestorage.googleapis.com/v0/b/sazoshop.appspot.com/o/images%2F2025%2F11%2F03%2F4616e5e5-daeb-4ffc-ba83-727d30f60a59?alt=media&token=3dbbae56-9eec-455b-9373-466fdcdcb730|https://firebasestorage.googleapis.com/v0/b/sazoshop.appspot.com/o/images%2F2025%2F11%2F03%2F317f553d-c402-4d7e-b79d-b8e994a7c957?alt=media&token=74e4b6d2-e374-4a51-9c69-9aa3c8ec9e21|https://firebasestorage.googleapis.com/v0/b/sazoshop.appspot.com/o/images%2F2025%2F11%2F03%2F3f0abc37-1697-4e8f-bc93-6b0b4107551b?alt=media&token=20d5636b-969a-4334-8fb8-9b780d916c79|https://firebasestorage.googleapis.com/v0/b/sazoshop.appspot.com/o/images%2F2025%2F11%2F03%2Fe095dbcd-a22c-4bf0-b345-22ffd5bafa66?alt=media&token=5c38a454-c996-49b7-9591-04faa9196d04|https://firebasestorage.googleapis.com/v0/b/sazoshop.appspot.com/o/images%2F2025%2F11%2F03%2F085b7c62-848b-46e3-9ed5-9982e9213066?alt=media&token=5f77a0fd-fc11-4f0c-aea7-a2b2419ccba1	0.495	22	9	19	0.003762	0.5	12	12	8	0.001152	2025-11-06 0:00:00	2025-11-15 8:00:09
113	2511011C4CEBB3	Creed Carmina Eau De Parfum 75ml	life	3303001000	https://search.pstatic.net/sunny?src=https%3A%2F%2Fkream-phinf.pstatic.net%2FMjAyNTA3MzBfMjIz%2FMDAxNzUzODY0NTc2MzA5.dX7ZzIw12NHtA6icYp60Vei4V7_UjiNSXxhfO8T_FD4g.mry_zoksGibZOh4p9klvwagjk2VgvQfPl3VkB8UI-k0g.PNG%2Fa_bcd90d8f6ec14568986b56cc689353c0.png	0.535	24.5	11	14	0.003773	0.6	9	12	18	0.001944	2025-11-10 0:00:00	2025-11-14 14:00:19
121	2511055E347C87	웁시 고농축 스노우폼 카샴푸 프리워시 500ml	생활/건강>자동차용품>세차용품>카샴푸	3402902000	https://shop-phinf.pstatic.net/20250902_243/1756802873254Gocto_PNG/6611120064883445_232849981.png?type=m510|https://shop-phinf.pstatic.net/20250902_224/1756802883500ohfVx_PNG/90935699635719337_646301331.png?type=m510|https://shop-phinf.pstatic.net/20250902_239/1756802883340RO3Mt_PNG/90935699464911630_1943571342.png?type=m510|https://shop-phinf.pstatic.net/20250902_89/1756802883123VCf8k_PNG/90935699236785906_346692378.png?type=m510|https://shop-phinf.pstatic.net/20250902_14/1756802882959n5eRg_PNG/90935699086770198_750803621.png?type=m510|https://shop-phinf.pstatic.net/20250902_97/1756802883626rc0EQ_PNG/90935699767840087_908938750.png?type=m510	0.695	24	15	17	0.00612	0.7	8	8	23	0.001472	2025-11-10 0:00:00	2025-11-14 14:00:19
118	251103C84C9BF9	Casio 50th Anniversary Ring Watch CRW-001-1	accessories	9114900000	https://search.pstatic.net/sunny?src=https%3A%2F%2Fkream-phinf.pstatic.net%2FMjAyNTA3MzFfMTQ3%2FMDAxNzUzODk3MTk5Mjk0.VVb7ivkOZNL6keIg8K1BEneYZFUProTMGOdjahj2QIcg.prDp_IIwCo-FngUjjs0MEycWXRJfcozbHaHf0_ukRl4g.PNG%2Fa_53a3379c181d47dabfe74cec397b082d.png|https://search.pstatic.net/sunny?src=https%3A%2F%2Fkream-phinf.pstatic.net%2FMjAyNTA3MzFfMTQy%2FMDAxNzUzODk3MTk5MTk3.0yGLcX-5N_xfif7NEJ4OdjALwKAgyZBJYRCGs9rqglQg.1zeTvC6q4RHzIa2XOdlIoeNnhkXW8d_0HMACBGM5DDog.PNG%2Fa_4bfabda44b344ec68a0974edbc5e9627.png	0.325	24.5	15	20	0.00735	0.1	5	5	5	0.000125	2025-11-10 0:00:00	2025-11-14 8:00:28
120	251103E2531E66	밀워키 M18 BLHSB-0 / 18V 브러쉬리스 에어건 베어툴	홈 > 전동공구 > 밀워키 > 송풍기 >	8467115000	https://postool.co.kr/web/product/big/202510/66a7b312a766409a4c2de6ad2340916e.jpg	1.615	37	16	26.5	0.015688	1.2	15	25	20	0.0075	2025-11-10 0:00:00	2025-11-14 8:00:28
119	2511051E40AB95	카카오프렌즈 춘식이 무드등 무선 미니 가습기 KHU-100C	디지털/가전>계절가전>가습기>초음파식가습기	8479891090	https://shop-phinf.pstatic.net/20250923_218/1758615732528SJHgT_JPEG/13278115502032556_1869980258.jpg?type=m510|https://shop-phinf.pstatic.net/20241021_93/1729497635866qDChk_JPEG/12505237497327598_1732705069.jpg?type=m510|https://shop-phinf.pstatic.net/20250923_219/1758615766125175ba_JPEG/92748669255695285_1429690666.jpg?type=m510|https://shop-phinf.pstatic.net/20241021_30/1729497707547oKxY9_JPEG/10016530516000179_1852471415.jpg?type=m510|https://shop-phinf.pstatic.net/20250923_31/1758615743485A6hBm_JPEG/13802890528132547_838778497.jpg?type=m510|https://shop-phinf.pstatic.net/20241021_135/1729497760179XlqYy_GIF/63630578426044959_1277071248.gif?type=m510|https://shop-phinf.pstatic.net/20241021_9/1729497743269x8K0S_JPEG/63630707342255255_2127757009.jpg?type=m510|https://shop-phinf.pstatic.net/20241021_249/17294977732646diz7_GIF/63630622029092031_1399618801.gif?type=m510|https://shop-phinf.pstatic.net/20241022_191/1729586214434VNbaf_GIF/9169976292820211_85134428.gif?type=m510	0.455	21	9.5	20	0.00399	0.7	14	14	14	0.002744	2025-11-10 0:00:00	2025-11-14 5:02:56
124	251104A5D434F3	[11월올영픽/원필PICK] 애프터블로우 오 드 퍼퓸 10종 택1	프래그런스>퍼퓸>향수	3303001000	https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/550/10/0000/0023/A00000023132813ko.jpg?l=ko|https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/550/10/0000/0023/A00000023132812ko.jpg?l=ko|https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/550/10/0000/0023/A00000023132807ko.jpg?l=ko|https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/550/10/0000/0023/A00000023132806ko.jpg?l=ko|https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/550/10/0000/0023/A00000023132810ko.jpg?l=ko|https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/550/10/0000/0023/A00000023132811ko.jpg?l=ko	0.285	17	12	13	0.002652	0.4	10	15	8	0.0012	2025-11-10 0:00:00	2025-11-14 5:02:56
125	2511052D436042	[블프특가] [장원영PICK] 메디큐브 에이지알 부스터프로 마이멜로디 에디션 / 부스터프로 라인업	기초화장품>스킨케어>스킨케어기기	8543702020	https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/550/10/0000/0023/A00000023218331ko.jpg?l=ko|https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/550/10/0000/0023/A00000023218332ko.jpg?l=ko|https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/550/10/0000/0023/A00000023218334ko.jpg?l=ko|https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/550/10/0000/0023/A00000023218333ko.jpg?l=ko	1.425	37	16	26.5	0.015688	0.7	15	25	10	0.00375	2025-11-10 0:00:00	2025-11-14 5:00:54
116	25102812A5379F	라보코스메티카 소분통 500ml 소분용기	생활/건강>자동차용품>세차용품>세차패키지	3923300000	https://shop-phinf.pstatic.net/20250520_297/1747732167935NL6kM_JPEG/81865074144752172_850755633.jpg?type=m510|https://shop-phinf.pstatic.net/20250520_298/1747732172474svrmE_JPEG/25924112497903611_1686969489.jpg?type=m510|https://shop-phinf.pstatic.net/20250520_46/1747732176385vjaCh_JPEG/81865082596358045_489985001.jpg?type=m510	0.78	37.5	20	27	0.02025	0.3	7	15	7	0.000735	2025-11-10 0:00:00	2025-11-14 5:00:54
115	251105FFA807B1	피스마이너스원 스티커 캐리어대형스티커 피마원2장	홈 > 대형스티커 >	4821100000	https://ecimg.cafe24img.com/pg438b77716894009/twomeet/web/product/big/20250925/02a41aa40e599e899a722621d8a5376e.jpg	0.145	17	12	13	0.002652	0.6	45	65	1	0.002925	2025-11-10 0:00:00	2025-11-14 5:00:50
112	250929715B53F8	캠빌 박스 에어텐트 18.0	스포츠/레저>캠핑>텐트>4-5인용	6306220000	https://shop-phinf.pstatic.net/20250716_46/1752652338786oN64d_PNG/86785191874906319_1871351689.png?type=m510|https://shop-phinf.pstatic.net/20250716_69/1752652353715XvVel_PNG/86785206826207941_1542121430.png?type=m510|https://shop-phinf.pstatic.net/20250716_208/17526523542955z9Fc_PNG/86785207392604282_769480345.png?type=m510|https://shop-phinf.pstatic.net/20250716_140/17526523538852DSzb_PNG/86785206988271052_1322995624.png?type=m510|https://shop-phinf.pstatic.net/20250716_259/1752652354115kDar2_PNG/86785207219396004_716087953.png?type=m510	22.61	70	36.5	46	0.11753	54.6					2025-11-10 0:00:00	2025-11-14 5:00:48
117	2511052A1AC082	(래피드 트리거, 실시간 업데이트) TFG Magnetox XL 듀얼 8K 가스켓 자석축 게이밍키보드 써피, POLARIS(마그네틱축)	디지털/가전>주변기기>키보드>유선키보드	8471601020	https://shop-phinf.pstatic.net/20250314_67/1741922215140x3uCd_JPEG/14241353925456139_1777143698.jpg?type=m510|https://shop-phinf.pstatic.net/20251014_233/1760418031854esemC_PNG/46262370797406593_1432089878.png?type=m510	1.935	45.5	17.5	35.5	0.028266875	1	15	5	45	0.003375	2025-11-10 0:00:00	2025-11-14 5:00:45
221	251015B2441B10	로나 타원형 거실리프트업 테이블 1200	가구/DIY>식탁/테이블>거실테이블	9401910000	https://image.auction.co.kr/itemimage/3f/07/9c/3f079c0b56.jpg|https://image.auction.co.kr/itemimage/3f/07/9c/3f079c0b11.jpg|https://image.auction.co.kr/itemimage/3f/07/9c/3f079c0b31.jpg|https://image.auction.co.kr/itemimage/3f/07/9c/3f079c0b71.jpg	24.75	119	28	61	0.203252	45	70	125	45	0.39375	2025-10-23 11:01:39	2025-11-14 2:15:15
122	2511038014C45D	스너글 블루밍 부케 섬유탈취제 150ml	생활/건강>생활용품>제습/방향/탈취>섬유탈취스프레이	3307490000	https://shop-phinf.pstatic.net/20230324_183/1679640167962Hjij3_JPEG/202303241451561.jpg?type=m510	0.275	21	7	13	0.001911	0.2	4.5	4.5	17	0.00034425	2025-11-10 0:00:00	2025-11-14 2:00:15
123	2511063DBFD9C7	(대구신세계)6am 디퓨저 세트	조명/인테리어 > 아로마/캔들용품 > 기타/아로마캔들용품	3307490000	https://gdimg.gmarket.co.kr/4296349660/still/600?ver=1757061485|https://gdimg1.gmarket.co.kr/goods_image2/exlarge_moreimg/429/634/4296349660/4296349660_00.jpg?ver=1757061485|https://gdimg1.gmarket.co.kr/goods_image2/exlarge_moreimg/429/634/4296349660/4296349660_01.jpg?ver=1757061485|https://gdimg1.gmarket.co.kr/goods_image2/exlarge_moreimg/429/634/4296349660/4296349660_02.jpg?ver=1757061485	1.82	37	16	26.5	0.015688	0.8	16	28	8	0.003584	2025-11-10 0:00:00	2025-11-13 14:00:43
114	251101FB8FF7CF	Casio 50th Anniversary Ring Watch CRW-001-1	accessories	9114900000	https://search.pstatic.net/sunny?src=https%3A%2F%2Fkream-phinf.pstatic.net%2FMjAyNTA3MzFfMTQ3%2FMDAxNzUzODk3MTk5Mjk0.VVb7ivkOZNL6keIg8K1BEneYZFUProTMGOdjahj2QIcg.prDp_IIwCo-FngUjjs0MEycWXRJfcozbHaHf0_ukRl4g.PNG%2Fa_53a3379c181d47dabfe74cec397b082d.png|https://search.pstatic.net/sunny?src=https%3A%2F%2Fkream-phinf.pstatic.net%2FMjAyNTA3MzFfMTQy%2FMDAxNzUzODk3MTk5MTk3.0yGLcX-5N_xfif7NEJ4OdjALwKAgyZBJYRCGs9rqglQg.1zeTvC6q4RHzIa2XOdlIoeNnhkXW8d_0HMACBGM5DDog.PNG%2Fa_4bfabda44b344ec68a0974edbc5e9627.png	0.3	24.5	15	20	0.00735	0.1	5	5	5	0.000125	2025-11-10 0:00:00	2025-11-13 14:00:41
154	25102914AF9E67	다트비트 DBH100 스마트 홈다트 전자다트	생활/건강>수집품>게임>다트	9504902000	https://shop-phinf.pstatic.net/20251001_49/1759286054075eGeb3_PNG/9651415190348648_1043806906.png?type=m510|https://shop-phinf.pstatic.net/20231115_20/1700035075905jLc72_PNG/23561265903274613_1200621381.png?type=m510|https://shop-phinf.pstatic.net/20231115_81/1700035081239Tp6bN_PNG/3689163190772288_379184200.png?type=m510|https://shop-phinf.pstatic.net/20231115_146/17000350878149jao0_PNG/12584754590758792_25170092.png?type=m510|https://shop-phinf.pstatic.net/20231115_191/1700035070586baxE6_PNG/24707955591654471_961840920.png?type=m510	8.795	66	18.5	65	0.079365	5	58	58	7	0.023548	2025-11-03 0:00:00	2025-11-12 14:00:14
153	251102D0CBA8CB	(래피드 트리거, 실시간 업데이트) TFG Magnetox XL 듀얼 8K 가스켓 자석축 게이밍키보드 써피, POLARIS SILENT(저소음 마그네틱축)	디지털/가전>주변기기>키보드>유선키보드	8471601020	https://shop-phinf.pstatic.net/20250314_67/1741922215140x3uCd_JPEG/14241353925456139_1777143698.jpg?type=m510|https://shop-phinf.pstatic.net/20251014_233/1760418031854esemC_PNG/46262370797406593_1432089878.png?type=m510	1.96	46	9	37	0.015318	2	20	45	7	0.0063	2025-11-06 0:00:00	2025-11-11 14:00:15
142	25110191245F73	(래피드트리거, 실시간 업데이트) TFG Magnetox XF 듀얼 8K 가스켓 자석축 게이밍키보드 써피, POLARIS SILENT(저소음 마그네틱축)	디지털/가전>주변기기>키보드>유선키보드	8471601020	https://shop-phinf.pstatic.net/20250313_98/1741855827172XPJ9B_JPEG/75988749090016481_2072246214.jpg?type=m510|https://shop-phinf.pstatic.net/20250210_127/17391726197042xCk8_PNG/56873809529011956_1496799384.png?type=m510	2.325	46	23.4	35.7	0.03842748	1	15	5	45	0.003375	2025-11-06 0:00:00	2025-11-11 8:00:11
150	2510299FDDA59E	s급 닌텐도 3ds xl 뉴큰다수	디지털 > 게임/타이틀 > 닌텐도/NDS/Wii >	9504902000	https://firebasestorage.googleapis.com/v0/b/sazoshop.appspot.com/o/images%2F2025%2F10%2F30%2Fad92c16d-3339-4cbb-bc3f-7611c46b614d?alt=media&token=49fb2ec9-d252-4207-a8e3-88b2f58cccd9|https://firebasestorage.googleapis.com/v0/b/sazoshop.appspot.com/o/images%2F2025%2F10%2F30%2F13003ce5-ee75-4888-98b1-7ba3aa1183d4?alt=media&token=cede9e4b-1203-4e26-a5f0-8f327ac59048|https://firebasestorage.googleapis.com/v0/b/sazoshop.appspot.com/o/images%2F2025%2F10%2F30%2F8b0f3861-1b28-482f-94cf-468d578b1553?alt=media&token=82433bb1-eb04-42d6-a0fe-4fe7410a99b9	0.65	30	7	21	0.00441	0.7	14.5	22.5	7	0.00228375	2025-11-06 0:00:00	2025-11-11 5:01:56
135	251102AF3CF5FF	최강공룡 미니특공대 다이노엠페러 5단합체 변신로봇	출산/육아>완구/인형>작동완구>로봇	9503003919	https://shop-phinf.pstatic.net/20251017_98/1760660048052YOghH_JPEG/6659623832215349_354210763.jpeg?type=m510	5.21	59	21	52	0.064428						2025-11-06 0:00:00	2025-11-10 8:00:16
148	2511029522E802	비비안웨스트우드 VV292PKSL 펜처치 여성 메탈시계	패션잡화>시계>패션시계>메탈밴드시계	9114900000	https://shop-phinf.pstatic.net/20251013_14/17603268325861FNYS_JPEG/94459693705718622_331835056.jpg?type=m510	0.57	25.4	15.7	17.2	0.006859016	0.3	12	15	10	0.0018	2025-11-06 0:00:00	2025-11-09 14:00:16
145	2511032C848133	메르디센트 퍼퓸 룸스프레이 머스크피오니 100ml	생활/건강>생활용품>제습/방향/탈취>섬유탈취스프레이	3307490000	https://shop-phinf.pstatic.net/20220325_289/16481728125679tcpB_JPEG/49308655277939299_1763021221.jpg?type=m510	0.315	25	15	17	0.006375	0.25	6.5	6.5	15	0.00063375	2025-11-06 0:00:00	2025-11-09 8:00:27
147	251030F2C7B941	매장정품 CASIO MTP-B185D-2A2VDF 5008359905 144139	패션잡화>시계>패션시계>메탈밴드시계	9114900000	https://shop-phinf.pstatic.net/20250914_290/1757781803149BfOYz_JPEG/91247537959317244_854801713.jpg?type=m510	0.335	25.2	16.3	16.9	0.006941844						2025-11-06 0:00:00	2025-11-09 8:00:26
137	251102412B2790	마그웻 커브폴 세차밀대 세차봉 마그봉 차량용 밀대+카다시	생활/건강>청소용품>밀대/패드	9603500000	https://shop-phinf.pstatic.net/20250731_248/1753931128149B9h1E_PNG/79960613420870767_1222447641.png?type=m510|https://shop-phinf.pstatic.net/20250314_250/1741943267567ztH4t_JPEG/35886801550791765_1393493899.jpg?type=m510|https://shop-phinf.pstatic.net/20250314_275/1741943288813oU5UR_PNG/28800141897408237_1423947325.png?type=m510|https://shop-phinf.pstatic.net/20250314_271/1741943288947e7YrR_PNG/28800142044919069_1051009188.png?type=m510|https://shop-phinf.pstatic.net/20250314_279/1741943289081YF5rV_PNG/28800142186428442_128412126.png?type=m510|https://shop-phinf.pstatic.net/20250314_148/1741943289203J4QOb_PNG/28800142312400809_746162675.png?type=m510|https://shop-phinf.pstatic.net/20250314_110/1741943289323p4HUO_PNG/28800142424331525_750002396.png?type=m510|https://shop-phinf.pstatic.net/20250314_161/1741943257276pkV70_PNG/28018683089725271_73724561.png?type=m510|https://shop-phinf.pstatic.net/20250314_145/1741942612767QJMXF_JPEG/28018038594214358_1264644063.jpg?type=m510	1.835	45.4	20.6	35.6	0.033294544	0.8	7	21	7	0.001029	2025-11-06 0:00:00	2025-11-09 8:00:26
139	251025BE146F28	Casio MTP-B185D-2A2V	accessories	9114900000	https://search.pstatic.net/sunny?src=https%3A%2F%2Fkream-phinf.pstatic.net%2FMjAyNTA4MjJfMjM3%2FMDAxNzU1ODM1MDYyOTYy.T2Y0L_Rrsf28-GHnm7_nnThNNzRuTjAvm-yBS3aX3oMg.8M8bYTM4-3K8RV6J2uF06y30pgVrSdfEe_gDplYSNSIg.PNG%2Fa_8c9072768de149b29c943cc8dd2e4533.png	0.31	30	7.5	21	0.004725	0.3	10	15	8	0.0012	2025-11-06 0:00:00	2025-11-09 8:00:26
144	2511013C91F301	코코스빌 아스가르드 12.6 재단형 단모 캠핑 카페트	스포츠/레저>캠핑>캠핑매트	5705000000	https://shop-phinf.pstatic.net/20220816_102/1660625144491TuqrP_JPEG/61760987191867940_234210310.jpg?type=m510|https://shop-phinf.pstatic.net/20210201_59/1612185885225hmekS_JPEG/13321783890736808_1420856992.jpg?type=m510|https://shop-phinf.pstatic.net/20210201_101/1612185893229rUgG6_JPEG/13321791892500183_157927925.jpg?type=m510|https://shop-phinf.pstatic.net/20210201_166/1612185901755WDNdr_JPEG/13321800417875379_50710536.jpg?type=m510	12.255	74.5	24	56.5	0.101022	11.5	40	80	40	0.128	2025-11-06 0:00:00	2025-11-09 5:00:30
133	251103908D9649	카시오 클래식 캘린더 스퀘어 프리버클 남자 메탈 시계 MTP-B185D-7A	패션잡화>시계>패션시계>메탈밴드시계	9114900000	https://shop-phinf.pstatic.net/20250926_14/17588479666038S5KV_JPEG/92980839727228106_1490114364.jpg?type=m510|https://shop-phinf.pstatic.net/20250819_175/1755571233089cUeGq_JPEG/35146596953166307_290302098.jpg?type=m510|https://shop-phinf.pstatic.net/20250819_147/1755571233533FM9w9_JPEG/35146597400715362_1940566379.jpg?type=m510|https://shop-phinf.pstatic.net/20250819_85/1755571233890QgVz4_JPEG/35146597756057184_1686957157.jpg?type=m510	0.21	17.5	12.5	13	0.00284375	0.4	12	12	8	0.001152	2025-11-06 0:00:00	2025-11-09 5:00:24
132	251102CEF0100D	알로코리아 미니 도킹형 고속충전 갤럭시 아이폰 올인원 보조배터리 20W 5000mAh	디지털/가전>휴대폰액세서리>휴대폰배터리>보조배터리	8507609000	https://shop-phinf.pstatic.net/20250131_109/1738303087451F6o6l_JPEG/72435864614212750_1853981761.jpg?type=m510|https://shop-phinf.pstatic.net/20240207_138/17072799191201YQgd_JPEG/108415752934839299_236950714.jpg?type=m510|https://shop-phinf.pstatic.net/20240207_188/17072799194483Mmz0_JPEG/108415753264069420_1504386197.jpg?type=m510|https://shop-phinf.pstatic.net/20240207_263/1707279919572PRbJ5_JPEG/108415753391084689_384213382.jpg?type=m510|https://shop-phinf.pstatic.net/20250131_193/1738303061690bdg95_JPEG/22576666597833149_1421951071.jpg?type=m510	0.22	17.4	12.6	12.9	0.002828196	0.2	20	5	10	0.001	2025-11-06 0:00:00	2025-11-09 5:00:21
134	251103DB62A953	위프 탈취제 WHIFF 화장실 담배 새집증후군 홀애비 소변기 초강력 냄새 제거 4개	생활/건강>생활용품>제습/방향/탈취>실내탈취제	3307490000	https://shop-phinf.pstatic.net/20250923_242/1758624327396SS6kA_JPEG/83799193189618832_752967829.jpg?type=m510|https://shop-phinf.pstatic.net/20250220_188/1740027958256y2Fxt_JPEG/15687935783294258_1527151525.jpg?type=m510|https://shop-phinf.pstatic.net/20250220_187/1740027958577NfjEL_JPEG/15687936102986603_743021964.jpg?type=m510|https://shop-phinf.pstatic.net/20250220_187/1740027959487P28n7_JPEG/15687937012258681_2078875940.jpg?type=m510|https://shop-phinf.pstatic.net/20251031_72/1761886635352NUxeX_PNG/96019470384475242_1583020292.png?type=m510|https://shop-phinf.pstatic.net/20251031_88/1761886256177Gky3P_PNG/80189563111875797_1714937555.png?type=m510|https://shop-phinf.pstatic.net/20250220_274/1740027959971cC0Sq_JPEG/15687937504444389_395722690.jpg?type=m510|https://shop-phinf.pstatic.net/20251031_135/17618862627166ui89_JPEG/96019078818029388_1494225358.jpg?type=m510|https://shop-phinf.pstatic.net/20250220_21/1740027959199wewQ6_JPEG/15687936726194470_498598521.jpg?type=m510|https://shop-phinf.pstatic.net/20250220_263/17400279597317AnKo_JPEG/15687937259955415_1565847380.jpg?type=m510	2.035	29	15	25.5	0.0110925	1.35	18	18	10	0.00324	2025-11-06 0:00:00	2025-11-08 14:00:28
140	2511026AEFCC45	스톰 롤링 썬더 플러스 3볼 볼링가방 에나멜 (악세사리 파우치 포함) 화이트레드	스포츠/레저>볼링>볼링가방	4202999000	https://shop-phinf.pstatic.net/20241115_160/1731643181742gGYBu_JPEG/78180551561743821_312767350.jpg?type=m510|https://shop-phinf.pstatic.net/20231211_111/1702280973390uF0li_JPEG/103416872068754542_1230726743.jpg?type=m510|https://shop-phinf.pstatic.net/20231211_32/1702280986474kkJmD_JPEG/103416885159136109_1582658303.jpg?type=m510|https://shop-phinf.pstatic.net/20231211_242/1702280986189b4SzX_JPEG/103416884872568246_117570718.jpg?type=m510|https://shop-phinf.pstatic.net/20240417_263/1713333981964FJiND_JPEG/40636665842482016_1132341469.jpg?type=m510	7.88	82	33	34	0.092004	1.5	35	77	48	0.12936	2025-11-06 0:00:00	2025-11-08 14:00:26
131	251102EECB6A6F	카시오 스탠다드 스퀘어 터콰이즈 블루 아날로그 남자메탈시계 MTP-B185D-2A2	패션잡화>시계>패션시계>메탈밴드시계	9114900000	https://shop-phinf.pstatic.net/20250916_229/1757992719058lrDKm_PNG/92125662184913272_510520864.png?type=m510	0.28	25.1	16.1	17	0.00686987	0.2	10	15	8	0.0012	2025-11-06 0:00:00	2025-11-08 14:00:25
152	251104164C2E46	[당일출고] 포커스 온 타이머 뽀모도로타이머 구글타이머	홈데코/조명	9106902000	https://cf.product-image.s.zigzag.kr/original/d/2025/9/12/30257_202509120949390465_69754.png?width=720&height=720&quality=80&format=jpeg|https://cf.product-image.s.zigzag.kr/original/d/2025/9/12/30257_202509120949390628_35610.png?width=720&height=720&quality=80&format=jpeg|https://cf.product-image.s.zigzag.kr/original/d/2025/9/12/30257_202509120949390693_92183.png?width=720&height=720&quality=80&format=jpeg|https://cf.product-image.s.zigzag.kr/original/d/2025/9/12/30257_202509120949390916_69893.png?width=720&height=720&quality=80&format=jpeg|https://cf.product-image.s.zigzag.kr/original/d/2025/9/12/30257_202509120949400140_54560.png?width=720&height=720&quality=80&format=jpeg	0.38	24	15	17	0.00612	0.4	12	12	12	0.001728	2025-11-06 0:00:00	2025-11-08 8:16:02
