order_id,item_id,product_id,product_version_id,title_origin,title_target,category,custom_category,site_name,product_details,product_info_details,materials,clothing_materials,hscode,thumbnail_urls,thumbnail_count,price_origin,price_krw,product_url,actual_weight,actual_dimensions,actual_d1,actual_d2,actual_d3,actual_max,actual_mid,actual_min,actual_volume_m3,actual_volume_cm3,actual_volume_L,volumetric_weight,ai_weight_kg,ai_width_cm,ai_depth_cm,ai_height_cm,ai_max,ai_mid,ai_min,ai_volume_m3,ai_volume_cm3,ai_volume_L,ai_volume_str,ai_packed_volume_str,weight_error,volume_error,max_error,mid_error,min_error,avg_dim_error,shipping_date,order_created_at,weight_range,combined_error,dim_twist
241219B6CB657B,32c34d5e-f14f-4cb3-8ffc-b3100970d011,c4c1ce49-e7b0-418d-b894-088dbc813bae,b96f214c-3b4f-4c95-98a4-024119dbf6bd,폴라리스 D1 PRO 전용 그라운드시트 타포린 방수포,ポラリスD1 PRO専用グラウンドシートタポリン防水シート,쿠팡 홈 > 스포츠/레저 > 캠핑전문관 > 텐트/타프 부품 > 풋프린트/그라운드시트 > ,Other,,,"색상계열: 블랙계열
방수 여부: 방수가능
쿠팡상품번호: 8295674492 - 23926940821
색상계열: 블랙계열
방수 여부: 방수가능
쿠팡상품번호: 8295674492 - 23926940821
",,,6306909000,https://thumbnail9.coupangcdn.com/thumbnails/remote/48x48ex/image/vendor_inventory/b724/7faa6f8f7d6dfb1c6082f41c458b5fe7542885e33b3b684bf9a2d1905a82.jpg,1,120000.0,13211.0,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=8295674492&ctag=8295674492&lptag=I23926940821&itemId=23926940821&vendorItemId=90949115052&spec=10305199,8.695,62.0x18.0x17.0,62.0,18.0,17.0,62.0,18.0,17.0,0.018972,18972.0,18.972,3.162,1.0,100.0,0.5,100.0,100.0,100.0,0.5,0.005,5000.0,5.0,,,-0.8849913743530765,-0.7364537212734557,0.6129032258064516,4.555555555555555,-0.9705882352941176,1.3992901820226298,2024-12-27 10:23:58,2024-12-29 05:01:44.876,5-10kg,0.810722547813266,twisted
2412160A7C5DB2,70b4304b-5bf5-4f0e-b736-32c035b0622a,3d4e2154-75dc-4433-abcd-33233db98ef4,ff4fdf0c-3439-4f95-a964-0b95ca07e5da,마샬 스피커 스탠드 스탠모어 3 2 1 고급 원형 거치대 받침대,マーシャルスピーカースタンドスタンモア3 2 1高級サークルスタンドスタンド,디지털/가전>음향가전>스피커>스피커액세서리,Desks,naver,,![](https://shop-phinf.pstatic.net/20241030_24/1730273305832lWQfN_JPEG/1.jpg)<br>![](https://shop-phinf.pstatic.net/20241030_277/1730268419733sH9Re_JPEG/1-1.jpg)<br>![](https://shop-phinf.pstatic.net/20241030_123/1730268424194XSCWJ_JPEG/1-2.jpg)<br>![](https://shop-phinf.pstatic.net/20241030_256/17302733599893M3xy_JPEG/1-3.jpg)<br>![](https://shop-phinf.pstatic.net/20241101_125/1730428844577ITNLN_JPEG/1-4(%EC%8A%A4%ED%83%A0%EB%AA%A8%EC%96%B4).jpg)<br>![](https://shop-phinf.pstatic.net/20241030_65/1730273416791bhSWt_JPEG/1-5.jpg)<br>![](https://shop-phinf.pstatic.net/20241111_4/1731300281493Jb4Bx_JPEG/1-6(%EC%8A%A4%ED%83%A0%EB%AA%A8%EC%96%B4).jpg)<br>![](https://shop-phinf.pstatic.net/20241111_94/1731300289479YsznB_JPEG/1-8(%EC%8A%A4%ED%83%A0%EB%AA%A8%EC%96%B4).jpg)<br>![](https://shop-phinf.pstatic.net/20241212_244/173397866977144D4f_JPEG/2024-12-12-_%EC%8A%A4%ED%83%A0%EB%AA%A8%EC%96%B4_%EB%A6%AC%EB%89%B4%EC%96%BC.jpg)<br>![](https://shop-phinf.pstatic.net/20241101_192/1730430040003nJulf_JPEG/2024-11-01-%EC%B6%94%EA%B0%80%EC%83%81%ED%92%88_%EC%8A%A4%ED%83%A0%EB%AA%A8%EC%96%B4_%EA%B8%B0%EB%91%A5_(1000px).jpg)<br>![](https://shop-phinf.pstatic.net/20240902_202/1725269244827psevD_JPEG/2024-08-22-%EB%AC%B4%EB%B9%99%ED%8A%B8%EB%A0%88%EC%9D%B4_%EC%B6%94%EA%B0%80%EC%83%81%ED%92%88.jpg)<br>![](https://shop-phinf.pstatic.net/20240822_81/17243089120472L3V0_JPEG/2024-08-22-%EC%B6%94%EA%B0%80%EC%83%81%ED%92%88_%EA%B8%B0%EB%91%A5-%EA%B3%A0%EB%A6%B4%EB%9D%BC.jpg)<br>![](https://shop-phinf.pstatic.net/20240822_158/1724308917506UNw8t_JPEG/2024-08-22-%EC%B6%94%EA%B0%80%EC%83%81%ED%92%88_%EA%B8%B0%EB%91%A5-%EA%B3%A0%EC%96%91%EC%9D%B4.jpg)<br>![](https://shop-phinf.pstatic.net/20240822_137/17243091731875QBf2_JPEG/2024-08-22-%EC%B6%94%EA%B0%80%EC%83%81%ED%92%88_%EA%B8%B0%EB%91%A5-%EB%A7%88%EB%B8%94%EA%B3%B0.jpg)<br>![](https://shop-phinf.pstatic.net/20240820_10/1724145841009YLwdp_JPEG/%EB%A7%88%EC%BC%80%ED%8C%85_%EB%B0%8F_%ED%99%8D%EB%B3%B4_%ED%99%9C%EB%8F%99.jpg)<br>,,,9403301000,https://sazo-qa-ai-resources.s3.ap-northeast-2.amazonaws.com/img/ff4fdf0c-3439-4f95-a964-0b95ca07e5da.jpg,4,45000.0,4955.0,https://smartstore.naver.com/main/products/9018265481,6.28,84.5x38.0x10.0,84.5,38.0,10.0,84.5,38.0,10.0,0.03211,32110.0,32.11,5.352,3.5,30.0,70.0,30.0,70.0,30.0,30.0,0.063,63000.0,63.0,,,-0.4426751592356688,0.962005605730302,-0.1715976331360946,-0.2105263157894736,2.0,0.5392920170248106,2024-12-24 14:24:17,2024-12-28 05:00:34.176,5-10kg,0.7023403824829855,twisted
241219311E801D,59b23bff-4617-40a3-a94f-50727365918a,4b613168-860b-4a02-94d4-6c332baf9b91,eb21b2ec-1468-40d9-b9e4-740dcde49c06,티르티르 TRTR 도자기 펩티필 커버 쿠션 리필 택1종 ,ティルティールTRTR陶器ペプチフィルカバークッションリフィルタック1種,,Pact,lotteon,,![image](https://red.lotteon.com/_m2_/_rsc_/LO2316712551/?sref=http://i.ibb.co/C5JQVtD/image.jpg)![TRTR-1](https://red.lotteon.com/_m2_/_rsc_/LO2316712551/?sref=http://i.ibb.co/VTqS2Vk/TRTR-1.jpg)![image](https://red.lotteon.com/_m2_/_rsc_/LO2316712551/?sref=http://i.ibb.co/y50Fd33/image.jpg),,,3304992000,https://contents.lotteon.com/itemimage/20241206141654/LO/23/16/71/25/51/_2/31/67/12/55/2/LO2316712551_2316712552_1.jpg,1,11610.0,1279.0,https://www.lotteon.com/p/product/LO2316712551,0.145,15.0x10.0x10.0,15.0,10.0,10.0,15.0,10.0,10.0,0.0015,1500.0,1.5,0.25,0.4,21.0,5.0,21.0,21.0,21.0,5.0,0.002205,2205.0,2.205,,,1.7586206896551726,0.47,0.4,1.1,-0.5,0.3333333333333333,2024-12-24 14:24:17,2024-12-28 05:01:42.029,0-0.5kg,1.1143103448275862,twisted
241214FCF2CB35,0e62545f-2936-4ca5-881f-cf10e9fda0f8,875ac676-6409-455c-994d-0f451d5801ab,89c207d5-37da-4413-8a7c-e50d079d6316,"미니멀웍스 잭쉘터 플러스,미니 사이드폴 (2개 1세트)",ミニマルワークスジャックシェルタープラス、ミニサイドポール（2個1セット）,,Other,,,"반품 배송비, 반품 배송주소 등은 해당 상품 페이지 내 안내를 참고해주세요.
",,,7610908000,https://shop-phinf.pstatic.net/20181217_262/gentgear@naver.com_15450228704027zK0J_JPEG/27741729252117608_750297817.jpg?type=m510,1,23000.0,2532.0,https://smartstore.naver.com/main/products/3354867477,1.005,50.0x31.0x20.0,50.0,31.0,20.0,50.0,31.0,20.0,0.031,31000.0,31.0,5.167,1.5,7.0,7.0,70.0,70.0,7.0,7.0,0.00343,3430.0,3.43,,,0.4925373134328359,-0.8893548387096775,0.4,-0.7741935483870968,-0.65,-0.3413978494623655,2024-12-20 09:37:21,2024-12-24 05:00:30.108,1-2kg,0.6909460760712567,twisted
24121299291D4B,46a1cfa7-cea1-4c41-b399-e7c83ba66d0b,4da80457-8cf7-4205-a6c2-16835880dd1e,8085d98c-b8b9-4d12-9024-17b8040f447a,AGF 2024 앤틱 기어 골렘 플레이 매트 유희왕 러시듀얼 한글판,AGF 2024アンティークギアゴーレムプレイマット遊戯王ラッシュデュアルハングル版,출산/육아>완구/인형>캐릭터카드/딱지,Mats and matting,naver,,,,,4601211000,https://shop-phinf.pstatic.net/20241207_153/1733573162467bWCLG_JPEG/KakaoTalk_20241207_205635398_01.jpg?type=m510|https://shop-phinf.pstatic.net/20241207_39/1733573243128RDB0u_PNG/67706028241888015_1658413459.png?type=m510,2,50000.0,5505.0,https://smartstore.naver.com/main/products/11222347558,0.39,29.0x11.0x9.0,29.0,11.0,9.0,29.0,11.0,9.0,0.002871,2871.0,2.871,0.479,0.8,42.0,1.0,42.0,42.0,42.0,1.0,0.001764,1764.0,1.764,,,1.051282051282051,-0.3855799373040752,0.4482758620689655,2.8181818181818183,-0.8888888888888888,0.7925229304539649,2024-12-20 09:37:21,2024-12-23 05:01:23.626,0-0.5kg,0.7184309942930631,twisted
241213F68D3615,4a62e808-eb98-48d7-9475-893ba4749166,629df041-2399-4b5d-9a16-43cf42d4c44f,1633f364-ac85-47e0-9026-2c48ec2fff68,cotton vino jacket,コットンvinoジャケット,24 Winter Restock > 12월 12일 목요일 입고예정일 안내 > 에프터먼데이 이용 안내 > ,"Jackets, blazers (of cotton)",,,"배송안내

- 에프터먼데이는 CJ 대한통운 (1588-1255) 을 이용하고 있습니다.
- 발송전 주문변경 및 취소는 오전 11시까지 고객센터로 문의 부탁드립니다.
- 총 결제금액이 70,000원 미만일 경우 3,000원의 배송비가 추가됩니다.
(변심/품절 사유관계없이 배송비가 추가되니 참고 부탁드립니다.) - 제주지역 및 도서산간, 오지, 일부 지역 등은 3,000원의 배송비가 추가될 수 있습니다.
- 배송준비 기간은 평균 1 ~ 일이상 소요됩니다. ( 영업일 기준 )
- 배송지연 및 품절 또는 제품 디테일 변경시 개별적으로 안내해 드리고 있습니다.
- 당일발송 상품의 경우 오후 3시30분 이전 결제 시에만 발송 가능합니다.
( 주문이 겹쳐 재고부족시 당일발송이 어려울 수도 있습니다. )
빈티지한 자켓 실루엣
접어서 연출하기 좋은 카라 디자인
카라 단추 고리형 클로징
좁은 스톤 자개 단추 디테일
바스트 싱글 페이크 포켓
하단 얕은 플랩 포켓
코튼 피치 원단 텍스쳐
푹신한 2온스 충전재
레귤러리한 기장감
제조사: 협력업체 /제조국: 한국 /제조년월: 30일 이내
as책임자와 전화번호: 에프터먼데이 1544-9987
품질보증기준: 전자상거래법 기준
",,Cotton 100%,6203320000,https://www.aftermonday.com/shopimages/afterm283/0340010018533.jpg?1733817331,1,77000.0,8477.0,https://www.aftermonday.com/m/product.html?branduid=2585329&search=&xcode=034&mcode=001&scode=&special=1&GfDT=bml%2BW1Q%3D,0.75,30.0x18.5x16.5,30.0,18.5,16.5,30.0,18.5,16.5,0.0091575,9157.5,9.1575,1.526,0.5,45.0,2.0,30.0,45.0,30.0,2.0,0.0027,2700.0,2.7,,,-0.3333333333333333,-0.7051597051597052,0.5,0.6216216216216216,-0.8787878787878788,0.0809445809445809,2024-12-20 09:37:21,2024-12-23 05:01:31.842,0.5-1kg,0.5192465192465192,twisted
2412132D2E9BDC,3da57a5b-97fa-471f-926e-46eb53f7333b,656adfe9-54e4-4bd1-8b61-81844c00521d,2e37ee5a-43c8-4493-a201-0a72e7c7ff05,마지막가격/ 정품 CHANEL 샤넬 집업 트위드 원피스 자켓 40,最終価格/純正CHANELシャネル集業ツイードワンピースジャケット40,여성의류 > 아우터 > 자켓 > ,Clothes,bungae,,"정품 CHANEL 샤넬 집업 트위드 원피스 자켓 40

사이즈 40

매장가 900가까이

착용감 사용감있습니다

거래순

택배 +4000",,"Stretch Wool Tweed (Wool, Elastane Blend) 100%",6211499000,https://media.bunjang.co.kr/product/285411941_{cnt}_1733229639_w{res}.jpg,1,1190000.0,131002.0,https://m.bunjang.co.kr/product/285411941,1.465,30.0x30.0x21.0,30.0,30.0,21.0,30.0,30.0,21.0,0.0189,18900.0,18.9,3.15,0.8,45.0,2.0,30.0,45.0,30.0,2.0,0.0027,2700.0,2.7,,,-0.4539249146757679,-0.8571428571428571,0.5,0.0,-0.9047619047619048,-0.1349206349206349,2024-12-20 09:37:21,2024-12-24 08:00:29.546,1-2kg,0.6555338859093125,twisted
241214FE61E52C,78a7f625-88ac-4f34-901a-78fe8377608d,ead62475-6f50-47cc-919c-ffc1020df34b,1fb7131f-058b-42c3-a06e-1ee968650b29,바잇미 컴팩트 소프트매트 강아지 반려동물 2colors,バイミーコンパクトソフトマット子犬ペット2colors,생활/건강>반려동물>리빙용품>매트,"Not knitted or crocheted, of other textile materials",naver,,![](https://shop-phinf.pstatic.net/20240503_87/1714726502875hofPc_JPEG/%EC%BB%B4%ED%8C%A9%ED%8A%B8%EC%86%8C%ED%94%84%ED%8A%B8%EB%A7%A4%ED%8A%B8_01.jpg)<br>![](https://shop-phinf.pstatic.net/20240503_291/1714726502875L306J_JPEG/%EC%BB%B4%ED%8C%A9%ED%8A%B8%EC%86%8C%ED%94%84%ED%8A%B8%EB%A7%A4%ED%8A%B8_02.jpg)<br>![](https://shop-phinf.pstatic.net/20240503_63/17147265030744DGyY_JPEG/%EC%BB%B4%ED%8C%A9%ED%8A%B8%EC%86%8C%ED%94%84%ED%8A%B8%EB%A7%A4%ED%8A%B8_03.jpg)<br>![](https://shop-phinf.pstatic.net/20240503_108/1714726502878LJp1k_JPEG/%EC%BB%B4%ED%8C%A9%ED%8A%B8%EC%86%8C%ED%94%84%ED%8A%B8%EB%A7%A4%ED%8A%B8_04.jpg)<br>![](https://shop-phinf.pstatic.net/20240503_206/17147265030734PImP_JPEG/%EC%BB%B4%ED%8C%A9%ED%8A%B8%EC%86%8C%ED%94%84%ED%8A%B8%EB%A7%A4%ED%8A%B8_05.jpg)<br>![](https://shop-phinf.pstatic.net/20240503_114/1714726502887M1Rup_JPEG/%EC%BB%B4%ED%8C%A9%ED%8A%B8%EC%86%8C%ED%94%84%ED%8A%B8%EB%A7%A4%ED%8A%B8_06.jpg)<br>![](https://shop-phinf.pstatic.net/20240503_288/1714726502903h3BtH_JPEG/%EC%BB%B4%ED%8C%A9%ED%8A%B8%EC%86%8C%ED%94%84%ED%8A%B8%EB%A7%A4%ED%8A%B8_07.jpg)<br>![](https://shop-phinf.pstatic.net/20240503_244/1714726502902psm64_JPEG/%EC%BB%B4%ED%8C%A9%ED%8A%B8%EC%86%8C%ED%94%84%ED%8A%B8%EB%A7%A4%ED%8A%B8_08.jpg)<br>![](https://shop-phinf.pstatic.net/20240503_197/1714726503100gMnd5_JPEG/%EC%BB%B4%ED%8C%A9%ED%8A%B8%EC%86%8C%ED%94%84%ED%8A%B8%EB%A7%A4%ED%8A%B8_09.jpg)<br>![](https://shop-phinf.pstatic.net/20240503_218/1714726503177ek5rx_JPEG/%EC%BB%B4%ED%8C%A9%ED%8A%B8%EC%86%8C%ED%94%84%ED%8A%B8%EB%A7%A4%ED%8A%B8_10.jpg)<br>![](https://shop-phinf.pstatic.net/20240503_147/1714726503241qkIgs_JPEG/%EC%BB%B4%ED%8C%A9%ED%8A%B8%EC%86%8C%ED%94%84%ED%8A%B8%EB%A7%A4%ED%8A%B8_11.jpg)<br>![](https://shop-phinf.pstatic.net/20240503_23/1714726503254EwnpN_JPEG/%EC%BB%B4%ED%8C%A9%ED%8A%B8%EC%86%8C%ED%94%84%ED%8A%B8%EB%A7%A4%ED%8A%B8_12.jpg)<br>![](https://shop-phinf.pstatic.net/20240503_32/1714726503284uiGcc_JPEG/%EC%BB%B4%ED%8C%A9%ED%8A%B8%EC%86%8C%ED%94%84%ED%8A%B8%EB%A7%A4%ED%8A%B8_13.jpg)<br>![](https://shopping-phinf.pstatic.net/main_8782669/87826690480.1.jpg)<br>![](https://shopping-phinf.pstatic.net/main_8716367/87163673169.jpg)<br>![](https://shopping-phinf.pstatic.net/main_8689822/86898221307.jpg)<br>![](https://shop-phinf.pstatic.net/20240503_82/1714726579974Xw5Xw_JPEG/%EC%BB%B4%ED%8C%A9%ED%8A%B8%EC%86%8C%ED%94%84%ED%8A%B8%EB%A7%A4%ED%8A%B8_14.jpg)<br>![](https://shop-phinf.pstatic.net/20240503_196/17147265799770dP67_JPEG/%EC%BB%B4%ED%8C%A9%ED%8A%B8%EC%86%8C%ED%94%84%ED%8A%B8%EB%A7%A4%ED%8A%B8_15.jpg)<br>![](https://shop-phinf.pstatic.net/20240503_68/1714726579979Qk6c1_JPEG/%EC%BB%B4%ED%8C%A9%ED%8A%B8%EC%86%8C%ED%94%84%ED%8A%B8%EB%A7%A4%ED%8A%B8_16.jpg)<br>,,,6304990000,https://shop-phinf.pstatic.net/20240503_73/1714726134008vn8qF_JPEG/115862022702827475_1640184686.jpg?type=m510|https://shop-phinf.pstatic.net/20240503_155/1714726139112UDSHC_JPEG/115862027807332126_369750183.jpg?type=m510|https://shop-phinf.pstatic.net/20240503_118/1714726139329a9Csh_JPEG/115862028023137206_69725495.jpg?type=m510|https://shop-phinf.pstatic.net/20240503_220/1714726139587VF6Fr_JPEG/115862028285260371_1645884771.jpg?type=m510|https://shop-phinf.pstatic.net/20240503_26/1714726139793q9IJi_JPEG/115862028489648760_547223697.jpg?type=m510,5,32900.0,3622.0,https://smartstore.naver.com/main/products/10285724184,0.445,25.0x23.0x12.0,25.0,23.0,12.0,25.0,23.0,12.0,0.0069,6900.0,6.8999999999999995,1.15,1.5,30.0,1.0,40.0,40.0,30.0,1.0,0.0012,1200.0,1.2,,,2.3707865168539324,-0.8260869565217391,0.6,0.3043478260869565,-0.9166666666666666,-0.0041062801932367,2024-12-19 13:02:08,2024-12-22 05:01:42.155,0-0.5kg,1.5984367366878358,twisted
24111126C44006,7cc7df70-721a-40c9-b881-c55fce3b0373,9a9782fd-c44d-4ce4-885f-62b5fdf1a688,59d349bd-030f-4d9c-a4dd-16a7b1c8e40a,"에나마후에나 게스트북 : 따스한 색으로 채워질, 지금의 투명한 너에게",エナマフエナゲストブック：暖かい色で満たされる、今の透明なあなたに,undefined > ,Book,,,"로그인 후 댓글을 남길 수 있습니다. 로그인
",,,4901999000,https://static.takemm.com/_next/static/media/default_prod_img.de51ce71.jpg,1,1.0,1.0,https://takemm.com/prod/view/35112,0.56,22.0x19.0x9.0,22.0,19.0,9.0,22.0,19.0,9.0,0.003762,3762.0,3.762,0.627,1.0,30.0,30.0,30.0,30.0,30.0,30.0,0.027,27000.0,27.0,,,0.7857142857142856,6.177033492822966,0.3636363636363636,0.5789473684210527,2.3333333333333335,1.09197235513025,2024-12-17 12:58:27,2024-12-20 08:01:20.078,0.5-1kg,3.481373889268626,twisted
241206E5F678ED,843ac57f-a32c-4b95-9197-651264e3001d,b961af27-1644-467f-b774-137d0de4b09e,d2231014-26ad-4363-9b0e-88e0d75a2b51,유희왕AGF 매트 +트로이메어 유니콘 매트 네고 가능,遊戯王AGFマット+トロイメアユニコーンマットネゴ可,키덜트 > 보드게임 > ,Table-mats,bungae,,트로이메어 빼고는 전부 미사용 제품입니다 에클레시아매트는 꺼내보지도 않았습니다 전부 묶어서 파는 중 입니다개별로도 팔아요 네고 가능합니다 이빌트윈 매트는 판매 되었습니다,,,6812990000,https://media.bunjang.co.kr/product/304366706_{cnt}_1733463217_w{res}.jpg,1,71000.0,7817.0,https://m.bunjang.co.kr/product/304366706,0.955,30.0x29.0x9.0,30.0,29.0,9.0,30.0,29.0,9.0,0.00783,7830.0,7.83,1.305,1.0,63.0,0.5,42.0,63.0,42.0,0.5,0.001323,1323.0,1.323,,,0.0471204188481675,-0.8310344827586207,1.1,0.4482758620689655,-0.9444444444444444,0.2012771392081737,2024-12-17 12:58:27,2024-12-21 23:00:53.190,0.5-1kg,0.4390774508033941,twisted
241209275FE289,b495133b-2f33-403a-b3cc-fd640d007845,0e4e9e61-fd80-4635-997b-58fc21bf9e47,7191b0d4-0863-44f6-937c-c32b1da2f7c1,우블 베어 20cm 인형옷 팝니다,ウブルベア20cm人形服をポップします,키덜트 > 피규어/인형 > ,Doll,bungae,,"우블 베어 20cm 인형옷 팝니다.
한번 입혀보고 보관했어요!
Gs반택 거래 합니다!",,,9503003411,https://media.bunjang.co.kr/product/300435042_{cnt}_1731640679_w{res}.jpg,1,20000.0,2202.0,https://m.bunjang.co.kr/product/300435042,0.19,19.5x18.0x8.0,19.5,18.0,8.0,19.5,18.0,8.0,0.002808,2808.0,2.8080000000000003,0.468,0.3,15.0,15.0,15.0,15.0,15.0,15.0,0.003375,3375.0,3.375,,,0.5789473684210525,0.2019230769230769,-0.2307692307692307,-0.1666666666666666,0.875,0.1591880341880341,2024-12-17 12:58:27,2024-12-20 05:01:24.174,0-0.5kg,0.3904352226720647,twisted
241211A7B165F6,38081544-8da2-426b-baae-43bd51e2a4cd,4dce3624-8f73-40ef-ab5a-32ab9ba892d1,b93f6266-e7ac-4925-a234-73e556b08a40,Velvet Ribbon Belt,Velvet Ribbon Belt,,Leads,,,"벨벳 리본으로 따뜻하고 페미닌한 무드를 연출하는 레더 벨벳 벨트입니다.
비교적 여유로운 길이로 스커트나 원피스, 팬츠에 착용하여 포인트 스타일링하기 좋은 제품입니다.

SIZE(cm)
F - Length 179

FABRIC&CARE
SHELL1 - NYLON 100%
SHELL2 - POLYURETHANE 100%
DRY CLEANING ONLY

MODEL SIZE
Height 172cm / Bust 85cm / Waist 60cm / Hips 86cm
판매가: 39,000원
상품간략설명: 벨벳 리본으로 따뜻하고 페미닌한 무드를 연출하는 레더 벨벳 벨트입니다. 비교적 여유로운 길이로 스커트나 원피스, 팬츠에 착용하여 포인트 스타일링하기 좋은 제품입니다. SIZE(cm) F - Length 179 FABRIC&CARE SHELL1 - NYLON 100% SHELL2 - POLYURETHANE 100% DRY CLEANING ONLY MODEL SIZE Height 172cm / Bust 85cm / Waist 60cm / Hips 86cm
할인금액: 총 할인금액 원 (모바일할인금액 원)
적립금: 390원 (1%)
결제 시: 할인
배송지역: 전국지역
배송비 조건부 무료: 주문 금액 70,000원 미만일 경우 배송비 3,000원이 발생합니다. (산간벽지나 도서지방은 별도의 추가 금액이 발생합니다.)
배송비: 3,000원 (70,000원 이상 구매 시 무료)
color: Black
배송방법: 택배
",, NYLON 100%,4201002000,https://lillycotts.cafe24.com/web/product/big/202412/df0d2e49f8388eb959cb75c66225f21a.jpg,1,39000.0,4294.0,https://lillycotts.cafe24.com/product/velvet-ribbon-belt/149/,0.12,16.0x12.0x7.0,16.0,12.0,7.0,16.0,12.0,7.0,0.001344,1344.0,1.344,0.224,0.1,50.0,2.0,3.0,50.0,3.0,2.0,0.0003,300.0,0.3,,,-0.1666666666666666,-0.7767857142857143,2.125,-0.75,-0.7142857142857143,0.2202380952380952,2024-12-17 12:58:27,2024-12-20 14:01:33.270,0-0.5kg,0.47172619047619047,twisted
